"date","close","open","high","low","volume","sma"
"12.05.2016",79.16,80.01,80.45,78.32,"8.79M",73.06462
"11.05.2016",79.8,79.43,80.48,79.41,"11.07M",72.99689
"10.05.2016",79.72,79.79,79.98,79.15,"9.32M",72.92045
"09.05.2016",79.41,78.94,79.98,78.89,"11.80M",72.84318
"06.05.2016",79.2,78.35,79.72,78.25,"12.86M",72.7677
"05.05.2016",78.83,79.52,79.94,78.1,"27.95M",72.69291
"04.05.2016",75.82,75.64,75.91,75.01,"14.33M",72.62071
"03.05.2016",75.91,75.96,76.27,75.42,"8.02M",72.58262
"02.05.2016",76.61,76.89,77,75.94,"7.72M",72.54253
"29.04.2016",76.94,76.81,77.28,75.66,"10.12M",72.49293
"28.04.2016",76.4,77.65,77.9,76.09,"9.96M",72.43802
"27.04.2016",77.65,78.3,78.62,76.57,"11.49M",72.3885
"26.04.2016",78.61,78.85,79.56,77.8,"9.63M",72.3219
"25.04.2016",78.84,79.8,79.84,78.68,"9.21M",72.24128
"22.04.2016",79.89,80.12,85.89,79.16,"8.65M",72.15558
"21.04.2016",80.78,81.08,81.78,80.2,"8.82M",72.05382
"20.04.2016",81.21,79,81.73,78.99,"14.91M",71.93747
"19.04.2016",79.46,79.2,80.48,78.47,"14.74M",71.81216
"18.04.2016",79.01,78.52,79.12,77.71,"7.77M",71.7074
"15.04.2016",78.97,79.45,79.75,78.46,"11.71M",71.60597
"14.04.2016",79.61,79.31,79.86,78.36,"12.61M",71.50225
"13.04.2016",79.64,78.74,79.72,78.5,"14.15M",71.38643
"12.04.2016",77.86,78,78.24,76.87,"7.12M",71.26681
"11.04.2016",77.71,78.07,78.59,77.43,"7.90M",71.16985
"08.04.2016",77.47,78.27,78.76,76.62,"8.40M",71.07224
"07.04.2016",77.61,77.6,78.6,77.18,"10.94M",70.9753
"06.04.2016",78.68,77.3,79.15,77.19,"9.07M",70.87323
"05.04.2016",77.32,78.2,78.3,76.91,"9.60M",70.75125
"04.04.2016",79.08,78.33,79.55,78.32,"9.82M",70.64698
"01.04.2016",78.73,78.24,79.02,78.2,"9.26M",70.51097
"31.03.2016",79.03,78.5,79.84,78.41,"11.32M",70.37623
"30.03.2016",78.86,79.01,79.55,78.54,"10.70M",70.232
"29.03.2016",78.08,75.6,78.24,75.57,"12.54M",70.08576
"28.03.2016",76.48,76.45,76.89,74.9,"6.08M",69.94793
"24.03.2016",75.86,75.15,76.15,73.53,"8.83M",69.83333
"23.03.2016",76.56,78.16,78.98,76.15,"10.81M",69.72571
"22.03.2016",78.18,77,78.55,76.91,"9.15M",69.60145
"21.03.2016",78.11,77.09,79.68,76.94,"15.49M",69.44259
"18.03.2016",76.25,74.97,76.3,74.71,"13.35M",69.27906
"17.03.2016",74.25,73.76,74.37,73.51,"9.42M",69.145
"16.03.2016",73.5,72.01,73.66,71.86,"7.70M",69.0449
"15.03.2016",72.23,72.62,72.84,71.75,"8.37M",68.9558
"14.03.2016",73.35,74.01,74.42,72.89,"11.07M",68.88898
"11.03.2016",74.01,72.58,74.01,72.22,"11.22M",68.79604
"10.03.2016",71.97,72.5,73.05,70.61,"11.25M",68.68511
"09.03.2016",72.43,71.59,72.61,70.68,"7.28M",68.6137
"08.03.2016",71.07,72.4,72.65,70.96,"8.67M",68.52889
"07.03.2016",72.89,72.2,73.98,72,"11.24M",68.47114
"04.03.2016",72.22,70.96,72.96,70.72,"10.76M",68.36837
"03.03.2016",71.02,71.31,72.59,70.46,"11.60M",68.27667
"02.03.2016",71.25,72.04,72.04,70.75,"10.50M",68.20976
"01.03.2016",70.86,70.02,71.84,69.86,"14.01M",68.13375
"29.02.2016",68.81,67.64,70.58,67.56,"17.98M",68.06385
"26.02.2016",66.91,68.09,68.83,66.86,"12.08M",68.04421
"25.02.2016",66.66,65.67,66.72,64.66,"14.69M",68.07486
"24.02.2016",67.23,66.17,67.69,65.21,"10.78M",68.11417
"23.02.2016",66.97,68.5,68.66,66.47,"12.93M",68.13943
"22.02.2016",68.84,68.3,69.53,67.98,"13.41M",68.17382
"19.02.2016",67.28,66.8,67.75,66.09,"12.33M",68.15364
"18.02.2016",66.52,67,68.5,66.23,"14.55M",68.18094
"17.02.2016",66.38,67.17,67.39,65.68,"14.46M",68.23452
"16.02.2016",66.29,64.42,66.89,64.04,"21.74M",68.29633
"12.02.2016",60.89,61.27,62.78,60.28,"13.67M",68.36552
"11.02.2016",60.57,60.25,61.63,59.85,"15.01M",68.6325
"10.02.2016",61.78,61.9,63.09,60.87,"9.00M",68.93111
"09.02.2016",61.39,60.11,62.22,59.25,"12.74M",69.20615
"08.02.2016",61.1,60.9,62.05,60.45,"16.16M",69.5188
"05.02.2016",62.64,64.71,64.86,62.18,"12.84M",69.86958
"04.02.2016",64.86,64.33,65.72,63.1,"22.91M",70.18391
"03.02.2016",63.44,65.6,65.73,60.87,"31.92M",70.42591
"02.02.2016",65.09,67.05,67.74,64.66,"19.15M",70.75857
"01.02.2016",67.03,66.5,67.7,65.35,"16.21M",71.042
"29.01.2016",67.03,67.98,68.93,65.4,"25.59M",71.25316
"28.01.2016",66.92,72.55,73.15,66.67,"33.17M",71.48778
"27.01.2016",69.54,69.96,71.42,68.75,"18.26M",71.75647
"26.01.2016",69.77,69.01,70.19,68.88,"11.47M",71.895
"25.01.2016",69.72,70.8,70.8,69.02,"14.78M",72.03667
"22.01.2016",70.37,72.51,73.34,69.89,"15.83M",72.20214
"21.01.2016",70.72,68.78,71.65,67.14,"16.58M",72.34308
"20.01.2016",68.71,68.03,69.11,65.34,"19.46M",72.47833
"19.01.2016",70.13,71.94,72.31,69.81,"17.42M",72.82091
"15.01.2016",69.59,68.7,71,67.54,"20.72M",73.09
"14.01.2016",72.25,70.29,72.72,68.27,"17.72M",73.47889
"13.01.2016",70.29,72.77,73.24,70.22,"12.48M",73.6325
"12.01.2016",72.68,71.45,72.77,71,"13.46M",74.11
"11.01.2016",69.92,71.29,71.73,69.02,"16.96M",74.34833
"08.01.2016",70.8,74.33,74.66,70.67,"20.81M",75.234
"07.01.2016",72.72,73.29,75.5,71.54,"27.29M",76.3425
"06.01.2016",77.33,77.12,78.48,76.97,"11.57M",77.55
"05.01.2016",78.63,77.92,78.68,77.26,"14.26M",77.66
"04.01.2016",76.69,78.18,78.31,75.18,"23.07M",76.69
